timestamp,rainfall
2024-06-20 07:30:01.411483+00:00,0.0
2024-06-20 07:45:02.563880+00:00,0.0
2024-06-20 08:00:03.442893+00:00,0.0
2024-06-20 08:15:03.124169+00:00,0.0
2024-06-20 08:30:03.427664+00:00,0.0
2024-06-20 08:45:02.513491+00:00,0.0
2024-06-20 09:00:01.236620+00:00,0.0
2024-06-20 09:15:03.181508+00:00,0.0
2024-06-20 09:30:00.541836+00:00,0.0
2024-06-20 09:45:01.214235+00:00,0.0
2024-06-20 10:00:01.336442+00:00,0.0
2024-06-20 10:15:01.204312+00:00,0.0
2024-06-20 10:30:00.608324+00:00,0.0
2024-06-20 10:45:03.191056+00:00,0.2
2024-06-20 11:00:01.258444+00:00,0.0
2024-06-20 11:15:02.517504+00:00,0.2
2024-06-20 11:30:03.501740+00:00,0.2
2024-06-20 11:45:03.147836+00:00,0.0
2024-06-20 12:00:02.688843+00:00,0.0
2024-06-20 12:15:01.237401+00:00,0.0
2024-06-20 12:30:03.543787+00:00,0.0
2024-06-20 12:45:06.313174+00:00,0.0
2024-06-20 13:01:28.173529+00:00,0.0
2024-06-20 13:45:01.235860+00:00,0.0
2024-06-20 14:00:01.279535+00:00,0.0
2024-06-20 14:00:01.280717+00:00,0.0
2024-06-20 14:15:01.753300+00:00,0.0
2024-06-20 14:15:01.753795+00:00,0.0
2024-06-20 14:30:01.552319+00:00,0.2
2024-06-20 14:30:01.578238+00:00,0.2
2024-06-20 14:45:03.169130+00:00,0.2
2024-06-20 14:45:03.177761+00:00,0.2
2024-06-20 15:00:01.575812+00:00,0.0
2024-06-20 15:00:01.576927+00:00,0.0
2024-06-20 15:15:02.254532+00:00,0.0
2024-06-20 15:15:02.255744+00:00,0.0
2024-06-20 15:30:01.712602+00:00,0.0
2024-06-20 15:30:01.721323+00:00,0.0
2024-06-20 15:45:03.474773+00:00,0.0
2024-06-20 15:45:03.475061+00:00,0.0
2024-06-20 16:00:02.440403+00:00,0.0
2024-06-20 16:00:02.458410+00:00,0.0
2024-06-20 16:15:02.120685+00:00,0.0
2024-06-20 16:15:02.124199+00:00,0.0
2024-06-20 16:30:01.140900+00:00,0.0
2024-06-20 16:30:01.175520+00:00,0.0
2024-06-20 16:45:02.828086+00:00,0.0
2024-06-20 16:45:02.875149+00:00,0.0
2024-06-20 17:00:00.241457+00:00,0.0
2024-06-20 17:00:00.241788+00:00,0.0
2024-06-20 17:15:02.100597+00:00,0.0
2024-06-20 17:15:02.253314+00:00,0.0
2024-06-20 17:30:00.839477+00:00,0.0
2024-06-20 17:30:00.839850+00:00,0.0
2024-06-20 17:45:01.484835+00:00,0.0
2024-06-20 17:45:01.485881+00:00,0.0
2024-06-20 18:00:01.153804+00:00,0.0
2024-06-20 18:00:01.154852+00:00,0.0
2024-06-20 18:15:03.275152+00:00,0.0
2024-06-20 18:15:03.276990+00:00,0.0
2024-06-20 18:30:02.143568+00:00,0.0
2024-06-20 18:30:02.145598+00:00,0.0
2024-06-20 18:45:03.324689+00:00,0.0
2024-06-20 18:45:03.324911+00:00,0.0
2024-06-20 19:00:00.397205+00:00,0.0
2024-06-20 19:00:00.424710+00:00,0.0
2024-06-20 19:15:01.876393+00:00,0.0
2024-06-20 19:15:01.878165+00:00,0.0
2024-06-20 19:30:04.083732+00:00,0.0
2024-06-20 19:30:04.092331+00:00,0.0
2024-06-20 19:45:01.830709+00:00,0.0
2024-06-20 19:45:01.831216+00:00,0.0
2024-06-20 20:00:01.087536+00:00,0.0
2024-06-20 20:00:01.087814+00:00,0.0
2024-06-20 20:15:02.685785+00:00,0.0
2024-06-20 20:15:02.720253+00:00,0.0
2024-06-20 20:30:00.554682+00:00,0.0
2024-06-20 20:30:00.555924+00:00,0.0
2024-06-20 20:45:03.457170+00:00,0.0
2024-06-20 20:45:03.457567+00:00,0.0
2024-06-20 21:00:03.410629+00:00,0.6
2024-06-20 21:00:03.411518+00:00,0.6
2024-06-20 21:15:01.767607+00:00,0.6
2024-06-20 21:15:01.771367+00:00,0.6
2024-06-20 21:30:02.464452+00:00,0.0
2024-06-20 21:30:02.525471+00:00,0.0
2024-06-20 21:45:58.419490+00:00,0.0
2024-06-20 22:00:00.542690+00:00,0.0
2024-06-20 22:00:00.543134+00:00,0.0
2024-06-20 22:15:01.775975+00:00,0.0
2024-06-20 22:15:01.785364+00:00,0.0
2024-06-20 22:30:03.584763+00:00,0.0
2024-06-20 22:30:03.585434+00:00,0.0
2024-06-20 22:45:01.616692+00:00,0.0
2024-06-20 22:45:01.648519+00:00,0.0
2024-06-20 23:00:01.110954+00:00,0.0
2024-06-20 23:00:01.111236+00:00,0.0
2024-06-20 23:15:02.688144+00:00,0.0
2024-06-20 23:15:02.689064+00:00,0.0
2024-06-20 23:30:00.723759+00:00,0.0
2024-06-20 23:30:00.723940+00:00,0.0
2024-06-20 23:45:03.870836+00:00,0.0
2024-06-20 23:45:03.871042+00:00,0.0
2024-06-21 00:00:01.012255+00:00,0.0
2024-06-21 00:00:01.012945+00:00,0.0
2024-06-21 00:15:02.341220+00:00,0.0
2024-06-21 00:15:02.378425+00:00,0.0
2024-06-21 00:30:03.950495+00:00,0.2
2024-06-21 00:30:04.053957+00:00,0.2
2024-06-21 00:45:01.060974+00:00,0.2
2024-06-21 00:45:01.061154+00:00,0.2
2024-06-21 01:00:02.820332+00:00,0.2
2024-06-21 01:00:02.848517+00:00,0.2
2024-06-21 01:15:00.592321+00:00,0.2
2024-06-21 01:15:00.621256+00:00,0.2
2024-06-21 01:30:03.666420+00:00,1.2
2024-06-21 01:30:03.707458+00:00,1.2
2024-06-21 01:45:31.867333+00:00,0.0
2024-06-21 01:45:38.258536+00:00,0.0
2024-06-21 02:00:26.951644+00:00,0.0
2024-06-21 02:00:26.956992+00:00,0.0
2024-06-21 02:15:02.643395+00:00,0.0
2024-06-21 02:15:02.643812+00:00,0.0
2024-06-21 02:30:01.886140+00:00,0.0
2024-06-21 02:30:01.887098+00:00,0.0
2024-06-21 02:45:03.421235+00:00,0.0
2024-06-21 02:45:03.527392+00:00,0.0
2024-06-21 03:00:01.284903+00:00,0.0
2024-06-21 03:00:01.320314+00:00,0.0
2024-06-21 03:15:03.373773+00:00,0.0
2024-06-21 03:15:03.375181+00:00,0.0
2024-06-21 03:30:01.286413+00:00,0.0
2024-06-21 03:30:01.287517+00:00,0.0
2024-06-21 03:45:00.443017+00:00,0.0
2024-06-21 03:45:00.443614+00:00,0.0
2024-06-21 04:00:01.786893+00:00,0.0
2024-06-21 04:00:01.800851+00:00,0.0
2024-06-21 04:15:03.655616+00:00,0.0
2024-06-21 04:15:03.661736+00:00,0.0
2024-06-21 04:30:03.148485+00:00,0.0
2024-06-21 04:30:03.148825+00:00,0.0
2024-06-21 04:45:01.005658+00:00,0.0
2024-06-21 04:45:01.037327+00:00,0.0
2024-06-21 05:00:00.771954+00:00,0.0
2024-06-21 05:00:00.817080+00:00,0.0
2024-06-21 05:15:02.894211+00:00,0.0
2024-06-21 05:15:02.895413+00:00,0.0
2024-06-21 05:30:00.418100+00:00,0.0
2024-06-21 05:30:00.488892+00:00,0.0
2024-06-21 05:45:02.573128+00:00,0.0
2024-06-21 05:45:02.595330+00:00,0.0
2024-06-21 06:00:02.245714+00:00,0.0
2024-06-21 06:00:02.246172+00:00,0.0
2024-06-21 06:15:02.799109+00:00,0.0
2024-06-21 06:15:02.799287+00:00,0.0
2024-06-21 06:30:02.951493+00:00,0.0
2024-06-21 06:30:02.952572+00:00,0.0
2024-06-21 06:45:01.273797+00:00,0.0
2024-06-21 06:45:01.274662+00:00,0.0
2024-06-21 07:00:02.182809+00:00,0.0
2024-06-21 07:00:02.234342+00:00,0.0
2024-06-21 07:15:01.476454+00:00,0.0
2024-06-21 07:15:01.477178+00:00,0.0
2024-06-21 07:30:03.158594+00:00,0.0
2024-06-21 07:30:03.172965+00:00,0.0
2024-06-21 09:51:29.524353+00:00,0.0
2024-06-21 09:51:36.916890+00:00,0.0
2024-06-21 09:51:42.775128+00:00,0.0
2024-06-21 09:51:47.384625+00:00,0.0
2024-06-21 09:51:51.078936+00:00,0.0
2024-06-21 09:51:58.370168+00:00,0.0
2024-06-21 09:51:59.868222+00:00,0.0
2024-06-21 09:52:04.230620+00:00,0.0
2024-06-21 09:52:05.445189+00:00,0.0
2024-06-21 09:52:12.497739+00:00,0.0
2024-06-21 09:52:13.338611+00:00,0.0
2024-06-21 09:52:14.519153+00:00,0.0
2024-06-21 09:52:14.519819+00:00,0.0
2024-06-21 09:52:19.154498+00:00,0.0
2024-06-21 09:52:19.781580+00:00,0.0
2024-06-21 09:52:24.516146+00:00,0.0
2024-06-21 09:54:29.732692+00:00,0.0
2024-06-21 09:54:29.762212+00:00,0.0
2024-06-21 09:54:31.742105+00:00,0.0
2024-06-21 09:54:36.001202+00:00,0.0
2024-06-21 09:54:38.793185+00:00,0.0
2024-06-21 09:54:39.000248+00:00,0.0
2024-06-21 09:54:42.768751+00:00,0.0
2024-06-21 09:54:44.617148+00:00,0.0
2024-06-21 09:56:58.242488+00:00,0.0
2024-06-21 09:56:59.612529+00:00,0.0
2024-06-21 10:00:02.787890+00:00,0.0
2024-06-21 10:00:02.901330+00:00,0.0
2024-06-21 10:15:00.699690+00:00,0.0
2024-06-21 10:15:00.712257+00:00,0.0
2024-06-21 10:30:03.838170+00:00,0.0
2024-06-21 10:30:03.838399+00:00,0.0
2024-06-21 10:45:02.076173+00:00,0.0
2024-06-21 10:45:02.230618+00:00,0.0
2024-06-21 11:00:03.032088+00:00,0.0
2024-06-21 11:00:03.077656+00:00,0.0
2024-06-21 11:15:02.978453+00:00,0.0
2024-06-21 11:15:03.083980+00:00,0.0
2024-06-21 11:30:03.674934+00:00,0.0
2024-06-21 11:30:03.677645+00:00,0.0
2024-06-21 11:45:52.952927+00:00,0.0
2024-06-21 11:45:53.167535+00:00,0.0
2024-06-21 12:04:47.940741+00:00,0.0
2024-06-21 12:04:51.825064+00:00,0.0
2024-06-21 12:15:24.723296+00:00,0.0
2024-06-21 12:15:25.539414+00:00,0.0
2024-06-21 12:31:06.134070+00:00,0.0
2024-06-21 12:31:08.120955+00:00,0.0
2024-06-21 14:13:02.284702+00:00,0.0
2024-06-21 14:13:07.795028+00:00,0.0
2024-06-21 14:13:13.990447+00:00,0.0
2024-06-21 14:13:15.234893+00:00,0.0
2024-06-21 14:13:57.014716+00:00,0.0
2024-06-21 14:13:57.057356+00:00,0.0
2024-06-21 14:15:00.348700+00:00,0.0
2024-06-21 14:15:00.414519+00:00,0.0
2024-06-21 14:15:52.552216+00:00,0.0
2024-06-21 14:15:57.370502+00:00,0.0
2024-06-21 14:16:01.699799+00:00,0.0
2024-06-21 14:16:05.329811+00:00,0.0
2024-06-21 14:16:07.989030+00:00,0.0
2024-06-21 14:16:13.912824+00:00,0.0
2024-06-21 14:16:18.889813+00:00,0.0
2024-06-21 14:16:22.986282+00:00,0.0
2024-06-21 14:16:27.031207+00:00,0.0
2024-06-21 14:30:02.199443+00:00,0.0
2024-06-21 14:30:02.202201+00:00,0.0
2024-06-21 14:45:03.695915+00:00,0.0
2024-06-21 14:45:03.915684+00:00,0.0
2024-06-21 15:00:04.782308+00:00,0.0
2024-06-21 15:00:04.782572+00:00,0.0
2024-06-21 15:15:04.487957+00:00,0.0
2024-06-21 15:15:04.491961+00:00,0.0
2024-06-21 15:30:02.376272+00:00,0.0
2024-06-21 15:30:02.838583+00:00,0.0
2024-06-21 15:45:01.126608+00:00,0.0
2024-06-21 15:45:01.127123+00:00,0.0
2024-06-21 16:00:04.317261+00:00,0.0
2024-06-21 16:00:04.431739+00:00,0.0
2024-06-21 16:15:03.852284+00:00,0.0
2024-06-21 16:15:03.852649+00:00,0.0
2024-06-21 16:30:03.585745+00:00,0.0
2024-06-21 16:30:03.700271+00:00,0.0
2024-06-21 16:45:05.175871+00:00,0.0
2024-06-21 16:45:05.176580+00:00,0.0
2024-06-21 17:00:01.671574+00:00,0.0
2024-06-21 17:00:01.672620+00:00,0.0
2024-06-21 17:15:03.867126+00:00,0.0
2024-06-21 17:15:03.974493+00:00,0.0
2024-06-21 17:30:01.752134+00:00,0.0
2024-06-21 17:30:01.757653+00:00,0.0
2024-06-21 17:45:00.758056+00:00,0.0
2024-06-21 17:45:00.810835+00:00,0.0
2024-06-21 18:00:02.592946+00:00,0.0
2024-06-21 18:00:02.622459+00:00,0.0
2024-06-21 18:15:03.063777+00:00,0.0
2024-06-21 18:15:03.064727+00:00,0.0
2024-06-21 18:30:04.069392+00:00,0.0
2024-06-21 18:30:04.179404+00:00,0.0
2024-06-21 18:45:17.635283+00:00,0.0
2024-06-21 18:45:17.675050+00:00,0.0
2024-06-21 19:00:04.954606+00:00,0.0
2024-06-21 19:00:06.084655+00:00,0.0
2024-06-21 19:15:00.183238+00:00,0.0
2024-06-21 19:15:00.185376+00:00,0.0
2024-06-21 19:30:00.253776+00:00,0.0
2024-06-21 19:30:00.302319+00:00,0.0
2024-06-21 19:45:03.061782+00:00,0.2
2024-06-21 19:45:03.062191+00:00,0.2
2024-06-21 20:00:00.497983+00:00,0.2
2024-06-21 20:00:00.545098+00:00,0.2
2024-06-21 20:15:02.127706+00:00,0.0
2024-06-21 20:15:02.128499+00:00,0.0
2024-06-21 20:30:00.538850+00:00,0.0
2024-06-21 20:30:00.564105+00:00,0.0
2024-06-21 20:45:01.771476+00:00,0.0
2024-06-21 20:45:01.771858+00:00,0.0
2024-06-21 21:00:03.094110+00:00,0.0
2024-06-21 21:00:03.103223+00:00,0.0
2024-06-21 21:15:01.555926+00:00,0.0
2024-06-21 21:15:01.558908+00:00,0.0
2024-06-21 21:30:03.386159+00:00,0.0
2024-06-21 21:30:03.386514+00:00,0.0
2024-06-21 21:45:04.094344+00:00,0.0
2024-06-21 21:45:04.202403+00:00,0.0
2024-06-21 22:00:04.245281+00:00,0.0
2024-06-21 22:00:04.510392+00:00,0.0
2024-06-21 22:15:10.128303+00:00,0.0
2024-06-21 22:15:10.345603+00:00,0.0
2024-06-21 22:30:02.441867+00:00,0.0
2024-06-21 22:30:02.442274+00:00,0.0
2024-06-21 22:45:00.494438+00:00,0.4
2024-06-21 22:45:00.494614+00:00,0.4
2024-06-21 23:00:01.173047+00:00,0.4
2024-06-21 23:00:01.173524+00:00,0.4
2024-06-21 23:15:01.392069+00:00,0.0
2024-06-21 23:15:01.392626+00:00,0.0
2024-06-21 23:30:01.508095+00:00,0.0
